"","subject","trial","offer_A","offer_B","u1","u2","choice_prob","choice","is_choice_A"
"38",1,38,3,5,-1.57093594464617,1.19177187922504,0.0239722282211762,"B",0
"39",1,39,6,3,0.381133218638419,-1.57093594464617,0.932074378156326,"A",1
"40",1,40,6,5,0.381133218638419,1.19177187922504,0.252071288124645,"B",0
"41",1,41,3,1,-1.57093594464617,-0.779216787661261,0.256886903715939,"A",1
"42",1,42,1,4,-0.779216787661261,0.219299024944149,0.207565703551867,"B",0
"43",1,43,4,2,0.219299024944149,0.55794860949982,0.388326964732007,"A",1
"44",1,44,5,3,1.19177187922504,-1.57093594464617,0.976027771778824,"A",1
"45",1,45,3,5,-1.57093594464617,1.19177187922504,0.0239722282211762,"B",0
"46",1,46,3,2,-1.57093594464617,0.55794860949982,0.054360471115369,"B",0
"47",1,47,5,6,1.19177187922504,0.381133218638419,0.747928711875355,"A",1
"48",1,48,2,1,0.55794860949982,-0.779216787661261,0.857418439361372,"A",1
"49",1,49,5,6,1.19177187922504,0.381133218638419,0.747928711875355,"B",0
"50",1,50,2,1,0.55794860949982,-0.779216787661261,0.857418439361372,"A",1
"51",1,51,3,4,-1.57093594464617,0.219299024944149,0.083029907223517,"B",0
"52",1,52,2,3,0.55794860949982,-1.57093594464617,0.945639528884631,"A",1
"53",1,53,4,5,0.219299024944149,1.19177187922504,0.213371543991831,"B",0
"54",1,54,2,6,0.55794860949982,0.381133218638419,0.559029653300328,"B",0
"55",1,55,1,2,-0.779216787661261,0.55794860949982,0.142581560638628,"B",0
"56",1,56,2,1,0.55794860949982,-0.779216787661261,0.857418439361372,"A",1
"57",1,57,3,6,-1.57093594464617,0.381133218638419,0.0679256218436741,"B",0
"58",1,58,5,2,1.19177187922504,0.55794860949982,0.700644929870181,"A",1
"59",1,59,5,4,1.19177187922504,0.219299024944149,0.786628456008169,"B",0
"60",1,60,1,4,-0.779216787661261,0.219299024944149,0.207565703551867,"B",0
"61",1,61,1,5,-0.779216787661261,1.19177187922504,0.0663360731191619,"B",0
"62",1,62,4,2,0.219299024944149,0.55794860949982,0.388326964732007,"B",0
"63",1,63,5,2,1.19177187922504,0.55794860949982,0.700644929870181,"A",1
"64",1,64,5,1,1.19177187922504,-0.779216787661261,0.933663926880838,"A",1
"65",1,65,4,6,0.219299024944149,0.381133218638419,0.445930920087676,"B",0
"66",1,66,2,6,0.55794860949982,0.381133218638419,0.559029653300328,"A",1
"67",1,67,1,5,-0.779216787661261,1.19177187922504,0.0663360731191619,"B",0
"68",1,68,1,3,-0.779216787661261,-1.57093594464617,0.743113096284062,"B",0
"69",1,69,5,4,1.19177187922504,0.219299024944149,0.786628456008169,"A",1
"70",1,70,1,5,-0.779216787661261,1.19177187922504,0.0663360731191619,"B",0
"71",1,71,3,1,-1.57093594464617,-0.779216787661261,0.256886903715939,"B",0
"72",1,72,2,5,0.55794860949982,1.19177187922504,0.299355070129819,"B",0
"73",1,73,1,6,-0.779216787661261,0.381133218638419,0.174108177725052,"B",0
"74",1,74,3,2,-1.57093594464617,0.55794860949982,0.054360471115369,"B",0
"75",1,75,5,6,1.19177187922504,0.381133218638419,0.747928711875355,"A",1
"76",1,76,6,4,0.381133218638419,0.219299024944149,0.554069079912324,"A",1
"77",1,77,2,6,0.55794860949982,0.381133218638419,0.559029653300328,"B",0
"78",1,78,6,4,0.381133218638419,0.219299024944149,0.554069079912324,"B",0
"79",1,79,6,4,0.381133218638419,0.219299024944149,0.554069079912324,"B",0
"80",1,80,3,6,-1.57093594464617,0.381133218638419,0.0679256218436741,"B",0
"81",1,81,5,6,1.19177187922504,0.381133218638419,0.747928711875355,"A",1
"82",1,82,4,6,0.219299024944149,0.381133218638419,0.445930920087676,"B",0
"83",1,83,3,1,-1.57093594464617,-0.779216787661261,0.256886903715939,"B",0
"84",1,84,6,5,0.381133218638419,1.19177187922504,0.252071288124645,"B",0
"85",1,85,3,6,-1.57093594464617,0.381133218638419,0.0679256218436741,"B",0
"86",1,86,1,2,-0.779216787661261,0.55794860949982,0.142581560638628,"B",0
"87",1,87,4,6,0.219299024944149,0.381133218638419,0.445930920087676,"B",0
"88",1,88,5,6,1.19177187922504,0.381133218638419,0.747928711875355,"A",1
"89",1,89,1,4,-0.779216787661261,0.219299024944149,0.207565703551867,"B",0
"90",1,90,3,1,-1.57093594464617,-0.779216787661261,0.256886903715939,"B",0
"91",1,91,4,1,0.219299024944149,-0.779216787661261,0.792434296448133,"A",1
"92",1,92,6,2,0.381133218638419,0.55794860949982,0.440970346699672,"A",1
"93",1,93,6,5,0.381133218638419,1.19177187922504,0.252071288124645,"B",0
"94",1,94,2,6,0.55794860949982,0.381133218638419,0.559029653300328,"B",0
"95",1,95,5,4,1.19177187922504,0.219299024944149,0.786628456008169,"A",1
"96",1,96,3,6,-1.57093594464617,0.381133218638419,0.0679256218436741,"B",0
"97",1,97,3,2,-1.57093594464617,0.55794860949982,0.054360471115369,"A",1
"98",1,98,5,3,1.19177187922504,-1.57093594464617,0.976027771778824,"A",1
"99",1,99,1,2,-0.779216787661261,0.55794860949982,0.142581560638628,"A",1
"100",1,100,2,3,0.55794860949982,-1.57093594464617,0.945639528884631,"A",1
"101",2,1,1,2,0.749302822534177,-0.0836391661818259,0.69523846827567,"B",0
"102",2,2,5,4,-0.576168194763265,-0.465931083956438,0.472739644029497,"A",1
"103",2,3,5,3,-0.576168194763265,-1.19229591882331,0.647952169658785,"A",1
"104",2,4,1,2,0.749302822534177,-0.0836391661818259,0.69523846827567,"A",1
"105",2,5,1,5,0.749302822534177,-0.576168194763265,0.787913766370811,"B",0
"106",2,6,3,5,-1.19229591882331,-0.576168194763265,0.352047830341215,"A",1
"107",2,7,3,6,-1.19229591882331,1.56873154119066,0.0610086355536957,"B",0
"108",2,8,4,2,-0.465931083956438,-0.0836391661818259,0.406483726590723,"A",1
"109",2,9,6,4,1.56873154119066,-0.465931083956438,0.882320586002557,"B",0
"110",2,10,3,6,-1.19229591882331,1.56873154119066,0.0610086355536957,"B",0
"111",2,11,6,2,1.56873154119066,-0.0836391661818259,0.836999558229935,"B",0
"112",2,12,3,5,-1.19229591882331,-0.576168194763265,0.352047830341215,"B",0
"113",2,13,2,5,-0.0836391661818259,-0.576168194763265,0.619557484067025,"B",0
"114",2,14,1,6,0.749302822534177,1.56873154119066,0.307603887572424,"B",0
"115",2,15,2,6,-0.0836391661818259,1.56873154119066,0.163000441770065,"B",0
"116",2,16,4,1,-0.465931083956438,0.749302822534177,0.230898267997754,"B",0
"117",2,17,4,3,-0.465931083956438,-1.19229591882331,0.672430715510151,"A",1
"118",2,18,1,3,0.749302822534177,-1.19229591882331,0.872410893862665,"A",1
"119",2,19,3,6,-1.19229591882331,1.56873154119066,0.0610086355536957,"A",1
"120",2,20,4,2,-0.465931083956438,-0.0836391661818259,0.406483726590723,"B",0
"121",2,21,6,3,1.56873154119066,-1.19229591882331,0.938991364446304,"A",1
"122",2,22,4,3,-0.465931083956438,-1.19229591882331,0.672430715510151,"A",1
"123",2,23,4,1,-0.465931083956438,0.749302822534177,0.230898267997754,"A",1
"124",2,24,5,6,-0.576168194763265,1.56873154119066,0.106810643050656,"B",0
"125",2,25,6,3,1.56873154119066,-1.19229591882331,0.938991364446304,"A",1
"126",2,26,1,3,0.749302822534177,-1.19229591882331,0.872410893862665,"A",1
"127",2,27,2,6,-0.0836391661818259,1.56873154119066,0.163000441770065,"B",0
"128",2,28,3,2,-1.19229591882331,-0.0836391661818259,0.250167298228485,"B",0
"129",2,29,1,6,0.749302822534177,1.56873154119066,0.307603887572424,"A",1
"130",2,30,2,6,-0.0836391661818259,1.56873154119066,0.163000441770065,"B",0
"131",2,31,1,4,0.749302822534177,-0.465931083956438,0.769101732002246,"B",0
"132",2,32,1,5,0.749302822534177,-0.576168194763265,0.787913766370811,"A",1
"133",2,33,1,6,0.749302822534177,1.56873154119066,0.307603887572424,"A",1
"134",2,34,4,1,-0.465931083956438,0.749302822534177,0.230898267997754,"B",0
"135",2,35,1,5,0.749302822534177,-0.576168194763265,0.787913766370811,"A",1
"136",2,36,1,2,0.749302822534177,-0.0836391661818259,0.69523846827567,"A",1
"137",2,37,3,1,-1.19229591882331,0.749302822534177,0.127589106137335,"B",0
"138",2,38,2,6,-0.0836391661818259,1.56873154119066,0.163000441770065,"B",0
"139",2,39,5,3,-0.576168194763265,-1.19229591882331,0.647952169658785,"B",0
"140",2,40,6,2,1.56873154119066,-0.0836391661818259,0.836999558229935,"A",1
"141",2,41,2,3,-0.0836391661818259,-1.19229591882331,0.749832701771515,"B",0
"142",2,42,3,6,-1.19229591882331,1.56873154119066,0.0610086355536957,"B",0
"143",2,43,1,6,0.749302822534177,1.56873154119066,0.307603887572424,"B",0
"144",2,44,6,2,1.56873154119066,-0.0836391661818259,0.836999558229935,"A",1
"145",2,45,4,5,-0.465931083956438,-0.576168194763265,0.527260355970503,"A",1
"146",2,46,1,3,0.749302822534177,-1.19229591882331,0.872410893862665,"A",1
"147",2,47,4,1,-0.465931083956438,0.749302822534177,0.230898267997754,"B",0
"148",2,48,1,6,0.749302822534177,1.56873154119066,0.307603887572424,"A",1
"149",2,49,3,2,-1.19229591882331,-0.0836391661818259,0.250167298228485,"B",0
"150",2,50,5,1,-0.576168194763265,0.749302822534177,0.212086233629189,"B",0
"151",2,51,4,2,-0.465931083956438,-0.0836391661818259,0.406483726590723,"A",1
"152",2,52,2,1,-0.0836391661818259,0.749302822534177,0.30476153172433,"B",0
"153",2,53,1,4,0.749302822534177,-0.465931083956438,0.769101732002246,"A",1
"154",2,54,3,6,-1.19229591882331,1.56873154119066,0.0610086355536957,"B",0
"155",2,55,5,3,-0.576168194763265,-1.19229591882331,0.647952169658785,"B",0
"156",2,56,1,6,0.749302822534177,1.56873154119066,0.307603887572424,"A",1
"157",2,57,6,4,1.56873154119066,-0.465931083956438,0.882320586002557,"A",1
"158",2,58,2,6,-0.0836391661818259,1.56873154119066,0.163000441770065,"B",0
"159",2,59,2,1,-0.0836391661818259,0.749302822534177,0.30476153172433,"A",1
"160",2,60,4,2,-0.465931083956438,-0.0836391661818259,0.406483726590723,"A",1
"161",2,61,5,1,-0.576168194763265,0.749302822534177,0.212086233629189,"B",0
"162",2,62,5,1,-0.576168194763265,0.749302822534177,0.212086233629189,"B",0
"163",2,63,2,1,-0.0836391661818259,0.749302822534177,0.30476153172433,"B",0
"164",2,64,2,5,-0.0836391661818259,-0.576168194763265,0.619557484067025,"B",0
"165",2,65,1,5,0.749302822534177,-0.576168194763265,0.787913766370811,"A",1
"166",2,66,2,1,-0.0836391661818259,0.749302822534177,0.30476153172433,"B",0
"167",2,67,1,3,0.749302822534177,-1.19229591882331,0.872410893862665,"A",1
"168",2,68,5,3,-0.576168194763265,-1.19229591882331,0.647952169658785,"A",1
"169",2,69,5,1,-0.576168194763265,0.749302822534177,0.212086233629189,"B",0
"170",2,70,2,6,-0.0836391661818259,1.56873154119066,0.163000441770065,"B",0
"171",2,71,3,4,-1.19229591882331,-0.465931083956438,0.327569284489849,"A",1
"172",2,72,1,5,0.749302822534177,-0.576168194763265,0.787913766370811,"A",1
"173",2,73,3,2,-1.19229591882331,-0.0836391661818259,0.250167298228485,"B",0
"174",2,74,5,3,-0.576168194763265,-1.19229591882331,0.647952169658785,"B",0
"175",2,75,4,6,-0.465931083956438,1.56873154119066,0.117679413997443,"B",0
"176",2,76,3,4,-1.19229591882331,-0.465931083956438,0.327569284489849,"B",0
"177",2,77,4,5,-0.465931083956438,-0.576168194763265,0.527260355970503,"B",0
"178",2,78,6,2,1.56873154119066,-0.0836391661818259,0.836999558229935,"A",1
"179",2,79,2,4,-0.0836391661818259,-0.465931083956438,0.593516273409277,"B",0
"180",2,80,4,3,-0.465931083956438,-1.19229591882331,0.672430715510151,"A",1
"181",2,81,6,1,1.56873154119066,0.749302822534177,0.692396112427576,"A",1
"182",2,82,2,4,-0.0836391661818259,-0.465931083956438,0.593516273409277,"A",1
"183",2,83,6,4,1.56873154119066,-0.465931083956438,0.882320586002557,"A",1
"184",2,84,1,4,0.749302822534177,-0.465931083956438,0.769101732002246,"A",1
"185",2,85,3,2,-1.19229591882331,-0.0836391661818259,0.250167298228485,"A",1
"186",2,86,2,1,-0.0836391661818259,0.749302822534177,0.30476153172433,"B",0
"187",2,87,2,1,-0.0836391661818259,0.749302822534177,0.30476153172433,"B",0
"188",2,88,2,5,-0.0836391661818259,-0.576168194763265,0.619557484067025,"B",0
"189",2,89,4,6,-0.465931083956438,1.56873154119066,0.117679413997443,"B",0
"190",2,90,5,3,-0.576168194763265,-1.19229591882331,0.647952169658785,"A",1
"191",2,91,3,1,-1.19229591882331,0.749302822534177,0.127589106137335,"B",0
"192",2,92,5,3,-0.576168194763265,-1.19229591882331,0.647952169658785,"A",1
"193",2,93,5,4,-0.576168194763265,-0.465931083956438,0.472739644029497,"B",0
"194",2,94,1,4,0.749302822534177,-0.465931083956438,0.769101732002246,"A",1
"195",2,95,2,3,-0.0836391661818259,-1.19229591882331,0.749832701771515,"A",1
"196",2,96,5,3,-0.576168194763265,-1.19229591882331,0.647952169658785,"A",1
"197",2,97,4,5,-0.465931083956438,-0.576168194763265,0.527260355970503,"A",1
"198",2,98,3,2,-1.19229591882331,-0.0836391661818259,0.250167298228485,"A",1
"199",2,99,1,3,0.749302822534177,-1.19229591882331,0.872410893862665,"A",1
"200",2,100,3,2,-1.19229591882331,-0.0836391661818259,0.250167298228485,"A",1
"201",3,1,1,3,-1.16253487882725,-0.541806333132492,0.392524222200237,"B",0
"202",3,2,6,4,0.2426198375155,-0.254800394313328,0.586607974470519,"A",1
"203",3,3,3,6,-0.541806333132492,0.2426198375155,0.365427499050705,"A",1
"204",3,4,2,5,1.79579686637629,-0.0792750976187209,0.789049966282703,"B",0
"205",3,5,2,1,1.79579686637629,-1.16253487882725,0.889075918896902,"A",1
"206",3,6,3,1,-0.541806333132492,-1.16253487882725,0.607475777799763,"A",1
"207",3,7,2,3,1.79579686637629,-0.541806333132492,0.838162949223457,"A",1
"208",3,8,4,3,-0.254800394313328,-0.541806333132492,0.550309988554663,"B",0
"209",3,9,6,4,0.2426198375155,-0.254800394313328,0.586607974470519,"A",1
"210",3,10,3,6,-0.541806333132492,0.2426198375155,0.365427499050705,"B",0
"211",3,11,6,1,0.2426198375155,-1.16253487882725,0.728810853151236,"A",1
"212",3,12,5,1,-0.0792750976187209,-1.16253487882725,0.681815625272121,"A",1
"213",3,13,4,3,-0.254800394313328,-0.541806333132492,0.550309988554663,"B",0
"214",3,14,5,1,-0.0792750976187209,-1.16253487882725,0.681815625272121,"A",1
"215",3,15,2,1,1.79579686637629,-1.16253487882725,0.889075918896902,"A",1
"216",3,16,3,6,-0.541806333132492,0.2426198375155,0.365427499050705,"A",1
"217",3,17,2,1,1.79579686637629,-1.16253487882725,0.889075918896902,"A",1
"218",3,18,6,4,0.2426198375155,-0.254800394313328,0.586607974470519,"A",1
"219",3,19,6,4,0.2426198375155,-0.254800394313328,0.586607974470519,"B",0
"220",3,20,6,1,0.2426198375155,-1.16253487882725,0.728810853151236,"A",1
"221",3,21,3,4,-0.541806333132492,-0.254800394313328,0.449690011445337,"A",1
"222",3,22,3,2,-0.541806333132492,1.79579686637629,0.161837050776543,"B",0
"223",3,23,2,5,1.79579686637629,-0.0792750976187209,0.789049966282703,"A",1
"224",3,24,5,6,-0.0792750976187209,0.2426198375155,0.443623391365725,"A",1
"225",3,25,5,1,-0.0792750976187209,-1.16253487882725,0.681815625272121,"B",0
"226",3,26,2,3,1.79579686637629,-0.541806333132492,0.838162949223457,"B",0
"227",3,27,6,1,0.2426198375155,-1.16253487882725,0.728810853151236,"A",1
"228",3,28,5,6,-0.0792750976187209,0.2426198375155,0.443623391365725,"B",0
"229",3,29,6,2,0.2426198375155,1.79579686637629,0.251102873734282,"A",1
"230",3,30,2,1,1.79579686637629,-1.16253487882725,0.889075918896902,"B",0
"231",3,31,2,4,1.79579686637629,-0.254800394313328,0.808872306905379,"A",1
"232",3,32,2,5,1.79579686637629,-0.0792750976187209,0.789049966282703,"B",0
"233",3,33,2,6,1.79579686637629,0.2426198375155,0.748897126265718,"A",1
"234",3,34,2,5,1.79579686637629,-0.0792750976187209,0.789049966282703,"A",1
"235",3,35,6,2,0.2426198375155,1.79579686637629,0.251102873734282,"B",0
"236",3,36,3,1,-0.541806333132492,-1.16253487882725,0.607475777799763,"A",1
"237",3,37,1,4,-1.16253487882725,-0.254800394313328,0.345554642791618,"A",1
"238",3,38,6,2,0.2426198375155,1.79579686637629,0.251102873734282,"B",0
"239",3,39,4,1,-0.254800394313328,-1.16253487882725,0.654445357208382,"A",1
"240",3,40,5,2,-0.0792750976187209,1.79579686637629,0.210950033717297,"A",1
"241",3,41,4,5,-0.254800394313328,-0.0792750976187209,0.469166434415712,"A",1
"242",3,42,3,2,-0.541806333132492,1.79579686637629,0.161837050776543,"B",0
"243",3,43,5,2,-0.0792750976187209,1.79579686637629,0.210950033717297,"B",0
"244",3,44,1,6,-1.16253487882725,0.2426198375155,0.271189146848764,"B",0
"245",3,45,2,4,1.79579686637629,-0.254800394313328,0.808872306905379,"A",1
"246",3,46,4,5,-0.254800394313328,-0.0792750976187209,0.469166434415712,"A",1
"247",3,47,2,5,1.79579686637629,-0.0792750976187209,0.789049966282703,"A",1
"248",3,48,6,4,0.2426198375155,-0.254800394313328,0.586607974470519,"A",1
"249",3,49,2,4,1.79579686637629,-0.254800394313328,0.808872306905379,"A",1
"250",3,50,2,1,1.79579686637629,-1.16253487882725,0.889075918896902,"B",0
"251",3,51,3,6,-0.541806333132492,0.2426198375155,0.365427499050705,"A",1
"252",3,52,1,2,-1.16253487882725,1.79579686637629,0.110924081103098,"B",0
"253",3,53,5,3,-0.0792750976187209,-0.541806333132492,0.580643167692457,"B",0
"254",3,54,2,4,1.79579686637629,-0.254800394313328,0.808872306905379,"B",0
"255",3,55,4,3,-0.254800394313328,-0.541806333132492,0.550309988554663,"B",0
"256",3,56,4,3,-0.254800394313328,-0.541806333132492,0.550309988554663,"B",0
"257",3,57,3,5,-0.541806333132492,-0.0792750976187209,0.419356832307543,"A",1
"258",3,58,1,2,-1.16253487882725,1.79579686637629,0.110924081103098,"B",0
"259",3,59,2,5,1.79579686637629,-0.0792750976187209,0.789049966282703,"A",1
"260",3,60,5,3,-0.0792750976187209,-0.541806333132492,0.580643167692457,"B",0
"261",3,61,5,4,-0.0792750976187209,-0.254800394313328,0.530833565584288,"A",1
"262",3,62,5,6,-0.0792750976187209,0.2426198375155,0.443623391365725,"A",1
"263",3,63,5,4,-0.0792750976187209,-0.254800394313328,0.530833565584288,"B",0
"264",3,64,3,1,-0.541806333132492,-1.16253487882725,0.607475777799763,"A",1
"265",3,65,2,4,1.79579686637629,-0.254800394313328,0.808872306905379,"A",1
"266",3,66,6,3,0.2426198375155,-0.541806333132492,0.634572500949295,"B",0
"267",3,67,6,5,0.2426198375155,-0.0792750976187209,0.556376608634275,"A",1
"268",3,68,5,6,-0.0792750976187209,0.2426198375155,0.443623391365725,"B",0
"269",3,69,5,3,-0.0792750976187209,-0.541806333132492,0.580643167692457,"B",0
"270",3,70,2,4,1.79579686637629,-0.254800394313328,0.808872306905379,"A",1
"271",3,71,1,4,-1.16253487882725,-0.254800394313328,0.345554642791618,"B",0
"272",3,72,2,1,1.79579686637629,-1.16253487882725,0.889075918896902,"A",1
"273",3,73,1,3,-1.16253487882725,-0.541806333132492,0.392524222200237,"A",1
"274",3,74,6,3,0.2426198375155,-0.541806333132492,0.634572500949295,"A",1
"275",3,75,6,1,0.2426198375155,-1.16253487882725,0.728810853151236,"A",1
"276",3,76,1,6,-1.16253487882725,0.2426198375155,0.271189146848764,"B",0
"277",3,77,2,3,1.79579686637629,-0.541806333132492,0.838162949223457,"A",1
"278",3,78,5,3,-0.0792750976187209,-0.541806333132492,0.580643167692457,"A",1
"279",3,79,1,3,-1.16253487882725,-0.541806333132492,0.392524222200237,"B",0
"280",3,80,5,6,-0.0792750976187209,0.2426198375155,0.443623391365725,"B",0
"281",3,81,5,1,-0.0792750976187209,-1.16253487882725,0.681815625272121,"A",1
"282",3,82,4,3,-0.254800394313328,-0.541806333132492,0.550309988554663,"B",0
"283",3,83,6,4,0.2426198375155,-0.254800394313328,0.586607974470519,"A",1
"284",3,84,5,1,-0.0792750976187209,-1.16253487882725,0.681815625272121,"B",0
"285",3,85,1,3,-1.16253487882725,-0.541806333132492,0.392524222200237,"A",1
"286",3,86,1,5,-1.16253487882725,-0.0792750976187209,0.318184374727879,"A",1
"287",3,87,4,6,-0.254800394313328,0.2426198375155,0.413392025529481,"B",0
"288",3,88,6,2,0.2426198375155,1.79579686637629,0.251102873734282,"B",0
"289",3,89,5,6,-0.0792750976187209,0.2426198375155,0.443623391365725,"A",1
"290",3,90,1,3,-1.16253487882725,-0.541806333132492,0.392524222200237,"B",0
"291",3,91,4,5,-0.254800394313328,-0.0792750976187209,0.469166434415712,"A",1
"292",3,92,5,6,-0.0792750976187209,0.2426198375155,0.443623391365725,"A",1
"293",3,93,5,4,-0.0792750976187209,-0.254800394313328,0.530833565584288,"B",0
"294",3,94,1,5,-1.16253487882725,-0.0792750976187209,0.318184374727879,"A",1
"295",3,95,4,2,-0.254800394313328,1.79579686637629,0.191127693094621,"B",0
"296",3,96,4,5,-0.254800394313328,-0.0792750976187209,0.469166434415712,"B",0
"297",3,97,4,5,-0.254800394313328,-0.0792750976187209,0.469166434415712,"B",0
"298",3,98,2,3,1.79579686637629,-0.541806333132492,0.838162949223457,"A",1
"299",3,99,5,6,-0.0792750976187209,0.2426198375155,0.443623391365725,"A",1
"300",3,100,6,2,0.2426198375155,1.79579686637629,0.251102873734282,"B",0
"301",4,1,6,1,1.5749986181512,-0.907830848639576,0.995219891545212,"A",1
"302",4,2,2,1,-0.019708702181649,-0.907830848639576,0.870975531696872,"A",1
"303",4,3,6,2,1.5749986181512,-0.019708702181649,0.968595279871168,"A",1
"304",4,4,1,3,-0.907830848639576,-1.15944236509205,0.632046647838991,"B",0
"305",4,5,3,4,-1.15944236509205,0.587249874118203,0.0228501628192346,"B",0
"306",4,6,6,4,1.5749986181512,0.587249874118203,0.893197438643319,"A",1
"307",4,7,1,3,-0.907830848639576,-1.15944236509205,0.632046647838991,"A",1
"308",4,8,4,2,0.587249874118203,-0.019708702181649,0.786685829254477,"A",1
"309",4,9,4,2,0.587249874118203,-0.019708702181649,0.786685829254477,"A",1
"310",4,10,3,4,-1.15944236509205,0.587249874118203,0.0228501628192346,"B",0
"311",4,11,3,2,-1.15944236509205,-0.019708702181649,0.079393305458899,"B",0
"312",4,12,3,6,-1.15944236509205,1.5749986181512,0.00278836530967345,"B",0
"313",4,13,1,3,-0.907830848639576,-1.15944236509205,0.632046647838991,"A",1
"314",4,14,1,4,-0.907830848639576,0.587249874118203,0.0386172059873942,"B",0
"315",4,15,3,1,-1.15944236509205,-0.907830848639576,0.36795335216101,"B",0
"316",4,16,3,1,-1.15944236509205,-0.907830848639576,0.36795335216101,"B",0
"317",4,17,3,1,-1.15944236509205,-0.907830848639576,0.36795335216101,"A",1
"318",4,18,6,5,1.5749986181512,-0.0752665763561348,0.972032535274265,"A",1
"319",4,19,6,2,1.5749986181512,-0.019708702181649,0.968595279871168,"A",1
"320",4,20,4,2,0.587249874118203,-0.019708702181649,0.786685829254477,"A",1
"321",4,21,3,6,-1.15944236509205,1.5749986181512,0.00278836530967345,"B",0
"322",4,22,5,2,-0.0752665763561348,-0.019708702181649,0.470170773646069,"B",0
"323",4,23,4,3,0.587249874118203,-1.15944236509205,0.977149837180765,"A",1
"324",4,24,6,3,1.5749986181512,-1.15944236509205,0.997211634690327,"A",1
"325",4,25,6,4,1.5749986181512,0.587249874118203,0.893197438643319,"A",1
"326",4,26,3,2,-1.15944236509205,-0.019708702181649,0.079393305458899,"B",0
"327",4,27,2,6,-0.019708702181649,1.5749986181512,0.0314047201288317,"B",0
"328",4,28,4,5,0.587249874118203,-0.0752665763561348,0.806046293484124,"A",1
"329",4,29,1,5,-0.907830848639576,-0.0752665763561348,0.143053959170583,"B",0
"330",4,30,1,3,-0.907830848639576,-1.15944236509205,0.632046647838991,"A",1
"331",4,31,3,5,-1.15944236509205,-0.0752665763561348,0.0885749651752262,"B",0
"332",4,32,3,4,-1.15944236509205,0.587249874118203,0.0228501628192346,"B",0
"333",4,33,4,3,0.587249874118203,-1.15944236509205,0.977149837180765,"A",1
"334",4,34,1,4,-0.907830848639576,0.587249874118203,0.0386172059873942,"B",0
"335",4,35,6,4,1.5749986181512,0.587249874118203,0.893197438643319,"A",1
"336",4,36,1,5,-0.907830848639576,-0.0752665763561348,0.143053959170583,"B",0
