"","subject","trial","offer_A","offer_B","u1","u2","choice_prob","choice","is_choice_A"
"81",1,81,5,1,-0.276331086882466,0.325445656376489,0.334766339183134,"B",0
"82",1,82,5,3,-0.276331086882466,-0.599880629366147,0.591268585551538,"B",0
"83",1,83,5,7,-0.276331086882466,-0.98102327491089,0.690860537619172,"A",1
"84",1,84,5,7,-0.276331086882466,-0.98102327491089,0.690860537619172,"B",0
"85",1,85,5,3,-0.276331086882466,-0.599880629366147,0.591268585551538,"A",1
"86",1,86,5,3,-0.276331086882466,-0.599880629366147,0.591268585551538,"B",0
"87",1,87,5,2,-0.276331086882466,-0.990464603683704,0.693156775117858,"A",1
"88",1,88,5,1,-0.276331086882466,0.325445656376489,0.334766339183134,"A",1
"89",1,89,5,4,-0.276331086882466,1.66951417738064,0.0979279314569338,"B",0
"90",1,90,5,7,-0.276331086882466,-0.98102327491089,0.690860537619172,"B",0
"91",1,91,5,1,-0.276331086882466,0.325445656376489,0.334766339183134,"A",1
"92",1,92,5,6,-0.276331086882466,0.852739761086072,0.216120916350308,"B",0
"93",1,93,5,4,-0.276331086882466,1.66951417738064,0.0979279314569338,"A",1
"94",1,94,5,4,-0.276331086882466,1.66951417738064,0.0979279314569338,"B",0
"95",1,95,5,3,-0.276331086882466,-0.599880629366147,0.591268585551538,"B",0
"96",1,96,5,4,-0.276331086882466,1.66951417738064,0.0979279314569338,"B",0
"97",1,97,5,3,-0.276331086882466,-0.599880629366147,0.591268585551538,"A",1
"98",1,98,5,7,-0.276331086882466,-0.98102327491089,0.690860537619172,"A",1
"99",1,99,5,6,-0.276331086882466,0.852739761086072,0.216120916350308,"B",0
"100",1,100,5,1,-0.276331086882466,0.325445656376489,0.334766339183134,"A",1
"101",2,1,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"A",1
"102",2,2,5,3,0.377614914178324,-1.093366575088,0.81358082424451,"A",1
"103",2,3,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"B",0
"104",2,4,5,2,0.377614914178324,-0.19252065053444,0.639014963506688,"A",1
"105",2,5,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"106",2,6,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"A",1
"107",2,7,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"A",1
"108",2,8,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"A",1
"109",2,9,5,7,0.377614914178324,0.623485120617133,0.438738739268936,"A",1
"110",2,10,5,7,0.377614914178324,0.623485120617133,0.438738739268936,"A",1
"111",2,11,5,2,0.377614914178324,-0.19252065053444,0.639014963506688,"B",0
"112",2,12,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"113",2,13,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"B",0
"114",2,14,5,3,0.377614914178324,-1.093366575088,0.81358082424451,"A",1
"115",2,15,5,7,0.377614914178324,0.623485120617133,0.438738739268936,"B",0
"116",2,16,5,7,0.377614914178324,0.623485120617133,0.438738739268936,"A",1
"117",2,17,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"B",0
"118",2,18,5,2,0.377614914178324,-0.19252065053444,0.639014963506688,"B",0
"119",2,19,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"A",1
"120",2,20,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"121",2,21,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"A",1
"122",2,22,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"123",2,23,5,3,0.377614914178324,-1.093366575088,0.81358082424451,"A",1
"124",2,24,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"A",1
"125",2,25,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"A",1
"126",2,26,5,2,0.377614914178324,-0.19252065053444,0.639014963506688,"A",1
"127",2,27,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"A",1
"128",2,28,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"A",1
"129",2,29,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"B",0
"130",2,30,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"B",0
"131",2,31,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"A",1
"132",2,32,5,3,0.377614914178324,-1.093366575088,0.81358082424451,"A",1
"133",2,33,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"A",1
"134",2,34,5,2,0.377614914178324,-0.19252065053444,0.639014963506688,"B",0
"135",2,35,5,7,0.377614914178324,0.623485120617133,0.438738739268936,"A",1
"136",2,36,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"A",1
"137",2,37,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"138",2,38,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"A",1
"139",2,39,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"140",2,40,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"B",0
"141",2,41,5,2,0.377614914178324,-0.19252065053444,0.639014963506688,"A",1
"142",2,42,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"A",1
"143",2,43,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"A",1
"144",2,44,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"A",1
"145",2,45,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"A",1
"146",2,46,5,3,0.377614914178324,-1.093366575088,0.81358082424451,"A",1
"147",2,47,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"A",1
"148",2,48,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"149",2,49,5,2,0.377614914178324,-0.19252065053444,0.639014963506688,"A",1
"150",2,50,5,3,0.377614914178324,-1.093366575088,0.81358082424451,"A",1
"151",2,51,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"A",1
"152",2,52,5,3,0.377614914178324,-1.093366575088,0.81358082424451,"A",1
"153",2,53,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"154",2,54,5,7,0.377614914178324,0.623485120617133,0.438738739268936,"B",0
"155",2,55,5,3,0.377614914178324,-1.093366575088,0.81358082424451,"A",1
"156",2,56,5,3,0.377614914178324,-1.093366575088,0.81358082424451,"A",1
"157",2,57,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"A",1
"158",2,58,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"159",2,59,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"A",1
"160",2,60,5,7,0.377614914178324,0.623485120617133,0.438738739268936,"B",0
"161",2,61,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"A",1
"162",2,62,5,3,0.377614914178324,-1.093366575088,0.81358082424451,"B",0
"163",2,63,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"164",2,64,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"165",2,65,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"166",2,66,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"167",2,67,5,7,0.377614914178324,0.623485120617133,0.438738739268936,"B",0
"168",2,68,5,3,0.377614914178324,-1.093366575088,0.81358082424451,"A",1
"169",2,69,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"A",1
"170",2,70,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"A",1
"171",2,71,5,2,0.377614914178324,-0.19252065053444,0.639014963506688,"A",1
"172",2,72,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"A",1
"173",2,73,5,7,0.377614914178324,0.623485120617133,0.438738739268936,"A",1
"174",2,74,5,7,0.377614914178324,0.623485120617133,0.438738739268936,"A",1
"175",2,75,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"A",1
"176",2,76,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"B",0
"177",2,77,5,2,0.377614914178324,-0.19252065053444,0.639014963506688,"A",1
"178",2,78,5,3,0.377614914178324,-1.093366575088,0.81358082424451,"A",1
"179",2,79,5,2,0.377614914178324,-0.19252065053444,0.639014963506688,"B",0
"180",2,80,5,4,0.377614914178324,-0.44834308483601,0.695792758285464,"B",0
"181",2,81,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"182",2,82,5,3,0.377614914178324,-1.093366575088,0.81358082424451,"A",1
"183",2,83,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"184",2,84,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"B",0
"185",2,85,5,7,0.377614914178324,0.623485120617133,0.438738739268936,"B",0
"186",2,86,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"187",2,87,5,3,0.377614914178324,-1.093366575088,0.81358082424451,"B",0
"188",2,88,5,2,0.377614914178324,-0.19252065053444,0.639014963506688,"B",0
"189",2,89,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"A",1
"190",2,90,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"A",1
"191",2,91,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"A",1
"192",2,92,5,2,0.377614914178324,-0.19252065053444,0.639014963506688,"B",0
"193",2,93,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"B",0
"194",2,94,5,2,0.377614914178324,-0.19252065053444,0.639014963506688,"B",0
"195",2,95,5,7,0.377614914178324,0.623485120617133,0.438738739268936,"A",1
"196",2,96,5,2,0.377614914178324,-0.19252065053444,0.639014963506688,"B",0
"197",2,97,5,6,0.377614914178324,-1.00573349772313,0.799899685779483,"B",0
"198",2,98,5,7,0.377614914178324,0.623485120617133,0.438738739268936,"B",0
"199",2,99,5,7,0.377614914178324,0.623485120617133,0.438738739268936,"A",1
"200",2,100,5,1,0.377614914178324,1.73886377338612,0.203667035534227,"B",0
"201",3,1,5,7,1.25501573569957,-0.764963541587474,0.962491860443943,"A",1
"202",3,2,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"203",3,3,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"B",0
"204",3,4,5,7,1.25501573569957,-0.764963541587474,0.962491860443943,"A",1
"205",3,5,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"206",3,6,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"207",3,7,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"208",3,8,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"209",3,9,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"210",3,10,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"211",3,11,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"212",3,12,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"213",3,13,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"214",3,14,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"215",3,15,5,1,1.25501573569957,0.0942273122015545,0.865847598950839,"A",1
"216",3,16,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"217",3,17,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"218",3,18,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"219",3,19,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"220",3,20,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"221",3,21,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"222",3,22,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"223",3,23,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"B",0
"224",3,24,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"225",3,25,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"226",3,26,5,1,1.25501573569957,0.0942273122015545,0.865847598950839,"A",1
"227",3,27,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"228",3,28,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"229",3,29,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"230",3,30,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"231",3,31,5,1,1.25501573569957,0.0942273122015545,0.865847598950839,"A",1
"232",3,32,5,7,1.25501573569957,-0.764963541587474,0.962491860443943,"A",1
"233",3,33,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"234",3,34,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"235",3,35,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"B",0
"236",3,36,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"237",3,37,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"238",3,38,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"B",0
"239",3,39,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"240",3,40,5,7,1.25501573569957,-0.764963541587474,0.962491860443943,"A",1
"241",3,41,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"242",3,42,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"243",3,43,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"B",0
"244",3,44,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"245",3,45,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"246",3,46,5,7,1.25501573569957,-0.764963541587474,0.962491860443943,"A",1
"247",3,47,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"248",3,48,5,7,1.25501573569957,-0.764963541587474,0.962491860443943,"A",1
"249",3,49,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"250",3,50,5,7,1.25501573569957,-0.764963541587474,0.962491860443943,"B",0
"251",3,51,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"252",3,52,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"253",3,53,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"254",3,54,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"255",3,55,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"256",3,56,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"257",3,57,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"258",3,58,5,7,1.25501573569957,-0.764963541587474,0.962491860443943,"A",1
"259",3,59,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"260",3,60,5,7,1.25501573569957,-0.764963541587474,0.962491860443943,"A",1
"261",3,61,5,7,1.25501573569957,-0.764963541587474,0.962491860443943,"A",1
"262",3,62,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"263",3,63,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"264",3,64,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"265",3,65,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"266",3,66,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"267",3,67,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"268",3,68,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"B",0
"269",3,69,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"B",0
"270",3,70,5,1,1.25501573569957,0.0942273122015545,0.865847598950839,"A",1
"271",3,71,5,7,1.25501573569957,-0.764963541587474,0.962491860443943,"A",1
"272",3,72,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"273",3,73,5,7,1.25501573569957,-0.764963541587474,0.962491860443943,"A",1
"274",3,74,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"275",3,75,5,1,1.25501573569957,0.0942273122015545,0.865847598950839,"A",1
"276",3,76,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"277",3,77,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"278",3,78,5,7,1.25501573569957,-0.764963541587474,0.962491860443943,"A",1
"279",3,79,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"280",3,80,5,1,1.25501573569957,0.0942273122015545,0.865847598950839,"B",0
"281",3,81,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"282",3,82,5,1,1.25501573569957,0.0942273122015545,0.865847598950839,"B",0
"283",3,83,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"284",3,84,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"285",3,85,5,2,1.25501573569957,-0.280180760448774,0.921737728460953,"A",1
"286",3,86,5,1,1.25501573569957,0.0942273122015545,0.865847598950839,"A",1
"287",3,87,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"288",3,88,5,1,1.25501573569957,0.0942273122015545,0.865847598950839,"A",1
"289",3,89,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"290",3,90,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"291",3,91,5,1,1.25501573569957,0.0942273122015545,0.865847598950839,"A",1
"292",3,92,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"293",3,93,5,7,1.25501573569957,-0.764963541587474,0.962491860443943,"A",1
"294",3,94,5,6,1.25501573569957,-1.61407562629179,0.990136599802598,"A",1
"295",3,95,5,1,1.25501573569957,0.0942273122015545,0.865847598950839,"A",1
"296",3,96,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"A",1
"297",3,97,5,3,1.25501573569957,0.274773765797606,0.828452043363108,"A",1
"298",3,98,5,7,1.25501573569957,-0.764963541587474,0.962491860443943,"A",1
"299",3,99,5,4,1.25501573569957,1.0352031146293,0.587372737243215,"B",0
"300",3,100,5,1,1.25501573569957,0.0942273122015545,0.865847598950839,"A",1
"301",4,1,5,4,-0.550546244897763,0.965460203574804,0.063324406464945,"B",0
"302",4,2,5,4,-0.550546244897763,0.965460203574804,0.063324406464945,"B",0
"303",4,3,5,6,-0.550546244897763,0.118232134387569,0.233532092777044,"B",0
"304",4,4,5,3,-0.550546244897763,-1.45189069192895,0.832264511455687,"A",1
"305",4,5,5,2,-0.550546244897763,0.811199463172583,0.081665328217268,"B",0
"306",4,6,5,2,-0.550546244897763,0.811199463172583,0.081665328217268,"B",0
"307",4,7,5,4,-0.550546244897763,0.965460203574804,0.063324406464945,"B",0
"308",4,8,5,4,-0.550546244897763,0.965460203574804,0.063324406464945,"B",0
"309",4,9,5,2,-0.550546244897763,0.811199463172583,0.081665328217268,"B",0
"310",4,10,5,1,-0.550546244897763,1.04850681915965,0.0551147175270534,"B",0
"311",4,11,5,1,-0.550546244897763,1.04850681915965,0.0551147175270534,"B",0
"312",4,12,5,3,-0.550546244897763,-1.45189069192895,0.832264511455687,"A",1
"313",4,13,5,1,-0.550546244897763,1.04850681915965,0.0551147175270534,"B",0
"314",4,14,5,7,-0.550546244897763,-0.940961683467888,0.666811686058774,"A",1
"315",4,15,5,3,-0.550546244897763,-1.45189069192895,0.832264511455687,"A",1
"316",4,16,5,3,-0.550546244897763,-1.45189069192895,0.832264511455687,"B",0
"317",4,17,5,4,-0.550546244897763,0.965460203574804,0.063324406464945,"B",0
"318",4,18,5,1,-0.550546244897763,1.04850681915965,0.0551147175270534,"B",0
"319",4,19,5,2,-0.550546244897763,0.811199463172583,0.081665328217268,"B",0
"320",4,20,5,2,-0.550546244897763,0.811199463172583,0.081665328217268,"B",0
"321",4,21,5,2,-0.550546244897763,0.811199463172583,0.081665328217268,"B",0
"322",4,22,5,3,-0.550546244897763,-1.45189069192895,0.832264511455687,"A",1
"323",4,23,5,1,-0.550546244897763,1.04850681915965,0.0551147175270534,"B",0
"324",4,24,5,2,-0.550546244897763,0.811199463172583,0.081665328217268,"B",0
"325",4,25,5,2,-0.550546244897763,0.811199463172583,0.081665328217268,"B",0
"326",4,26,5,1,-0.550546244897763,1.04850681915965,0.0551147175270534,"B",0
"327",4,27,5,3,-0.550546244897763,-1.45189069192895,0.832264511455687,"A",1
"328",4,28,5,2,-0.550546244897763,0.811199463172583,0.081665328217268,"A",1
"329",4,29,5,2,-0.550546244897763,0.811199463172583,0.081665328217268,"A",1
"330",4,30,5,2,-0.550546244897763,0.811199463172583,0.081665328217268,"B",0
"331",4,31,5,2,-0.550546244897763,0.811199463172583,0.081665328217268,"B",0
"332",4,32,5,6,-0.550546244897763,0.118232134387569,0.233532092777044,"B",0
"333",4,33,5,1,-0.550546244897763,1.04850681915965,0.0551147175270534,"B",0
"334",4,34,5,4,-0.550546244897763,0.965460203574804,0.063324406464945,"B",0
"335",4,35,5,3,-0.550546244897763,-1.45189069192895,0.832264511455687,"B",0
"336",4,36,5,1,-0.550546244897763,1.04850681915965,0.0551147175270534,"B",0
"337",4,37,5,2,-0.550546244897763,0.811199463172583,0.081665328217268,"A",1
"338",4,38,5,3,-0.550546244897763,-1.45189069192895,0.832264511455687,"A",1
"339",4,39,5,6,-0.550546244897763,0.118232134387569,0.233532092777044,"A",1
